sp64nofp
25.160005687244272
10.243408052159069
40.708803775873776
76.8684588858294
68.72147377075876
26.778916393111352
69.72690384414075
47.364181226235615
8.97646132046032
79.12293323550675
81.55823087138785
39.94870530021352
52.46181322899029
9.481543156648018
dp64nofp
14.44599890709758
0.7355560083296528
-2.810633561664724
34.039810200556836
62.39340017166428
3.208054869950134
73.63617063935702
6.93619361305396
5.257195660392467
52.78316780230061
55.52901771177388
66.526242029118
37.03852554717274
-1.3316593678764639
asp64nofp
-1.3249382567770016
-1.6116696056186128
-2.919689540294906
-2.171851732674833
-2.1317654113126356
-2.382658877272593
-1.5235131896654874
-2.077430876323529
-0.9033688083135717
-2.5198996803180114
-2.203511957533309
-1.5779115014450078
-2.2389471287918794
-1.4545425943458823
mt364dynamicfp
-7.7782953490779505
-17.520309195134786
-1.4009437354253758
43.54028546275012
47.98927907459982
-17.14768448424524
-22.691653404178627
-10.32602206502296
-2.6613988206117996
-10.738253750428838
-10.184595867513151
8.802290102741297
38.39213137349147
-1.743641448004116
